Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2020-08-04T14:00:00Z,ATVI,84.560572055,-2905,Market,Filled,-245648.46181977,take-profit - Warning: No quote information available at 08/04/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-04T15:00:00Z,IAU,38.03,-6313,Market,Filled,-240083.39,take-profit - Warning: No quote information available at 08/04/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-04T17:00:00Z,AMD,85.39,-3124,Market,Filled,-266758.36,take-profit - Warning: No quote information available at 08/04/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-04T19:00:00Z,NVDA,111.2078132485,-2231,Market,Filled,-248104.6313574,take-profit - Warning: No quote information available at 08/04/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-08-04T20:00:00Z,TLSA,5.62,45481,Market On Open,Filled,255603.22, 
2020-08-05T14:00:00Z,MDY,343.097686878,-700,Market,Filled,-240168.3808146,take-profit - Warning: No quote information available at 08/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T14:00:00Z,MA,319.32532662,800,Market,Filled,255460.261296,Warning: No quote information available at 08/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T14:00:00Z,SQ,156.8,1629,Market,Filled,255427.2,Warning: No quote information available at 08/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T15:00:00Z,AMZN,3187.25,79,Market,Filled,251792.75,Warning: No quote information available at 08/05/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T15:00:00Z,JPM,94.99940591,2682,Market,Filled,254788.40665062,Warning: No quote information available at 08/05/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T15:00:00Z,SE,145.2,1755,Market,Filled,254826,Warning: No quote information available at 08/05/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T15:00:00Z,PYPL,201.74,1263,Market,Filled,254797.62,Warning: No quote information available at 08/05/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T18:00:00Z,SQ,147.02,-1629,Market,Filled,-239495.58,stop-loss - Warning: No quote information available at 08/05/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-05T19:00:00Z,ZM,273.96,926,Market,Filled,253686.96,Warning: No quote information available at 08/05/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T14:00:00Z,TLSA,5.05,-45481,Market,Filled,-229679.05,stop-loss - Warning: No quote information available at 08/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T14:00:00Z,MA,327.80457546,-800,Market,Filled,-262243.660368,take-profit - Warning: No quote information available at 08/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T15:00:00Z,CRWD,109.64,-2190,Market,Filled,-240111.6,stop-loss - Warning: No quote information available at 08/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T15:00:00Z,DDOG,87.67,-2607,Market,Filled,-228555.69,stop-loss - Warning: No quote information available at 08/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T15:00:00Z,ZM,264.95,-926,Market,Filled,-245343.7,stop-loss - Warning: No quote information available at 08/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T16:00:00Z,CRM,206.26,1198,Market,Filled,247099.48,Warning: No quote information available at 08/06/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T17:00:00Z,SE,138.84,-1755,Market,Filled,-243664.2,stop-loss - Warning: No quote information available at 08/06/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T18:00:00Z,ATVI,86.10310338,2875,Market,Filled,247546.4222175,Warning: No quote information available at 08/06/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T19:00:00Z,MSFT,212.877329765,1165,Market,Filled,248002.08917623,Warning: No quote information available at 08/06/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-08-06T20:00:00Z,NFLX,505.49,487,Market On Open,Filled,246173.63, 
2020-08-07T14:00:00Z,ATVI,83.67486052,-2875,Market,Filled,-240565.223995,stop-loss - Warning: No quote information available at 08/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T15:00:00Z,NVDA,114.166331056,2159,Market,Filled,246485.1087499,Warning: No quote information available at 08/07/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T15:00:00Z,TWTR,37.89,6507,Market,Filled,246550.23,Warning: No quote information available at 08/07/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T16:00:00Z,NFLX,498.91,-487,Market,Filled,-242969.17,stop-loss - Warning: No quote information available at 08/07/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T17:00:00Z,MSFT,210.010627855,-1165,Market,Filled,-244662.38145107,stop-loss - Warning: No quote information available at 08/07/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T17:00:00Z,CRM,201.43,-1198,Market,Filled,-241313.14,stop-loss - Warning: No quote information available at 08/07/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T17:00:00Z,NVDA,111.819489926,-2159,Market,Filled,-241418.27875023,stop-loss - Warning: No quote information available at 08/07/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T18:00:00Z,PYPL,197.64,-1263,Market,Filled,-249619.32,stop-loss - Warning: No quote information available at 08/07/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T19:00:00Z,TWTR,36.86,-6507,Market,Filled,-239848.02,stop-loss - Warning: No quote information available at 08/07/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-08-07T20:00:00Z,MDY,349.194307554,700,Market On Open,Filled,244436.0152878, 
2020-08-10T14:00:00Z,JPM,98.801326863,-2682,Market,Filled,-264985.15864657,take-profit - Warning: No quote information available at 08/10/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-10T15:00:00Z,AMZN,3106.245,-79,Market,Filled,-245393.355,stop-loss - Warning: No quote information available at 08/10/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-10T18:00:00Z,TWTR,37.665,6484,Market,Filled,244219.86,Warning: No quote information available at 08/10/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T14:00:00Z,MDY,353.584269044,-700,Market,Filled,-247508.9883308,take-profit - Warning: No quote information available at 08/11/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T15:00:00Z,UNH,315.870271962,772,Market,Filled,243851.84995466,Warning: No quote information available at 08/11/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T15:00:00Z,MA,328.64055774,742,Market,Filled,243851.29384308,Warning: No quote information available at 08/11/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T15:00:00Z,CME,162.839127492,1497,Market,Filled,243770.17385552,Warning: No quote information available at 08/11/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T17:00:00Z,GOOGL,1506.48,162,Market,Filled,244049.76,Warning: No quote information available at 08/11/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-11T20:00:00Z,GOOGL,1485,-162,Market On Open,Filled,-240570,stop-loss 
2020-08-11T20:00:00Z,UNH,312.1985034,-772,Market On Open,Filled,-241017.2446248,stop-loss 
2020-08-12T15:00:00Z,FB,262.315,928,Market,Filled,243428.32,Warning: No quote information available at 08/12/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-12T15:00:00Z,NVDA,112.064160597,2173,Market,Filled,243515.42097728,Warning: No quote information available at 08/12/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-14T15:00:00Z,JPM,100.240417147,2435,Market,Filled,244085.41575295,Warning: No quote information available at 08/14/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-14T16:00:00Z,UNH,317.097467337,770,Market,Filled,244165.04984949,Warning: No quote information available at 08/14/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-14T18:00:00Z,MDY,352.43005445,694,Market,Filled,244586.4577883,Warning: No quote information available at 08/14/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T14:00:00Z,JPM,98.120676053,-2435,Market,Filled,-238923.84618906,stop-loss - Warning: No quote information available at 08/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T14:00:00Z,IAU,37.66,6510,Market,Filled,245166.6,Warning: No quote information available at 08/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T14:00:00Z,EEM,44.059818238,5564,Market,Filled,245148.82867623,Warning: No quote information available at 08/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T14:00:00Z,PYPL,196.75,1246,Market,Filled,245150.5,Warning: No quote information available at 08/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T14:00:00Z,NVDA,121.3092166655,-2173,Market,Filled,-263604.92781413,take-profit - Warning: No quote information available at 08/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T15:00:00Z,ZM,258.44,949,Market,Filled,245259.56,Warning: No quote information available at 08/17/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T15:00:00Z,SQ,147.2,1667,Market,Filled,245382.4,Warning: No quote information available at 08/17/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T16:00:00Z,MSFT,207.450366494,1186,Market,Filled,246036.13466188,Warning: No quote information available at 08/17/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T16:00:00Z,SE,130.99,1879,Market,Filled,246130.21,Warning: No quote information available at 08/17/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T17:00:00Z,AMZN,3173.05,77,Market,Filled,244324.85,Warning: No quote information available at 08/17/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T17:00:00Z,MDB,202.03,1222,Market,Filled,246880.66,Warning: No quote information available at 08/17/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T17:00:00Z,CRWD,104.34,2366,Market,Filled,246868.44,Warning: No quote information available at 08/17/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T17:00:00Z,AMD,82.705,2986,Market,Filled,246957.13,Warning: No quote information available at 08/17/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T17:00:00Z,EBAY,56.696672197,4355,Market,Filled,246914.00741794,Warning: No quote information available at 08/17/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T18:00:00Z,GOOGL,1520.68,163,Market,Filled,247870.84,Warning: No quote information available at 08/17/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-17T20:00:00Z,DDOG,0,2981,Market On Open,Invalid,0, 
2020-08-18T14:00:00Z,AMZN,3285.66,-77,Market,Filled,-252995.82,take-profit - Warning: No quote information available at 08/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T14:00:00Z,NFLX,488.09,515,Market,Filled,251366.35,Warning: No quote information available at 08/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T14:00:00Z,SE,147.46,-1879,Market,Filled,-277077.34,take-profit - Warning: No quote information available at 08/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T14:00:00Z,MDY,349.066061488,-694,Market,Filled,-242251.84667267,stop-loss - Warning: No quote information available at 08/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T14:00:00Z,CME,167.417863392,-1497,Market,Filled,-250624.54149782,take-profit - Warning: No quote information available at 08/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T15:00:00Z,UNH,312.640293735,-770,Market,Filled,-240733.02617595,stop-loss - Warning: No quote information available at 08/18/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T20:00:00Z,GOOGL,1552.49,-163,Market On Open,Filled,-253055.87,take-profit 
2020-08-18T20:00:00Z,ZM,274.48,-949,Market On Open,Filled,-260481.52,take-profit 
2020-08-19T17:00:00Z,AMD,80.78,-2986,Market,Filled,-241209.08,stop-loss - Warning: No quote information available at 08/19/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-19T19:00:00Z,IAU,37.15,-6510,Market,Filled,-241846.5,stop-loss - Warning: No quote information available at 08/19/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-08-19T20:00:00Z,EEM,42.81814141,-5564,Market On Open,Filled,-238240.13880524,stop-loss 
2020-08-19T20:00:00Z,PYPL,192.35,-1246,Market On Open,Filled,-239668.1,stop-loss 
2020-08-20T14:00:00Z,CRWD,110.25,-2366,Market,Filled,-260851.5,take-profit - Warning: No quote information available at 08/20/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-20T14:00:00Z,SQ,156.05,-1667,Market,Filled,-260135.35,take-profit - Warning: No quote information available at 08/20/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-20T15:00:00Z,MDB,217.34,-1222,Market,Filled,-265589.48,take-profit - Warning: No quote information available at 08/20/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-20T15:00:00Z,CRWD,111.29,2302,Market,Filled,256189.58,Warning: No quote information available at 08/20/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-20T15:00:00Z,SQ,155.9,1643,Market,Filled,256143.7,Warning: No quote information available at 08/20/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-08-20T16:00:00Z,PYPL,197.37,1301,Market,Filled,256778.37,Warning: No quote information available at 08/20/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-20T17:00:00Z,ZM,289.89,884,Market,Filled,256262.76,Warning: No quote information available at 08/20/2020 13:00:00 America/New_York, order filled using TradeBar data 
